ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-03,45.63,47.67,45.42,47.42,47.42,0.039229,28459278.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-04,47.88,48.38,47.25,48.33,48.33,0.01919,25280258.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-05,49.18,50.12,49.04,49.95,49.95,0.03352,34980138.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-08,50.92,52.36,50.71,52.1,52.1,0.043043,36998718.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-09,50.67,50.96,49.77,50.63,50.63,-0.011516,28976969.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-10,50.63,51.42,50.391,51.12,51.12,0.009678,25723789.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-11,50.89,50.93,48.78,49.84,49.84,-0.025039,26972159.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-12,49.43,50.7116,49.41,50.52,50.52,0.013644,19756699.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-16,51.96,52.53,51.62,52.04,52.04,0.030087,28060142.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-17,52.35,53.2695,51.8,52.85,52.85,0.015565,25552226.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-18,52.81,52.935,51.86,52.02,52.02,-0.015705,20627637.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-19,52.11,52.56,51.915,52.37,52.37,0.006728,22607163.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-22,52.59,54.81,52.59,54.3,54.3,0.036853,36435112.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-23,54.98,55.255,53.74,55.05,55.05,0.013812,33527945.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-24,55.19,57.0,54.8733,56.7,56.7,0.029973,28728642.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-25,56.98,57.245,55.3516,55.76,55.76,-0.016579,29670884.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-02-26,54.41,55.055,53.12,54.37,54.37,-0.024928,35291031.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-01,56.47,57.61,56.13,56.4,56.4,0.037337,36998309.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-02,56.65,56.96,56.02,56.07,56.07,-0.005851,30302647.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-03,56.42,57.96,55.88,56.52,56.52,0.008026,35358928.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-04,57.12,59.4684,57.1,58.71,58.71,0.038747,52137543.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-05,59.83,61.05,59.11,60.93,60.93,0.037813,51429766.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-08,61.58,61.61,59.82,60.87,60.87,-0.000985,38154583.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-09,60.61,61.39,59.47,59.93,59.93,-0.015443,35645897.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-10,60.52,61.915,60.03,61.77,61.77,0.030703,31579095.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-11,61.78,62.55,61.26,61.31,61.31,-0.007447,24802645.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-12,61.55,62.37,61.5,61.97,61.97,0.010765,20422690.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-15,61.49,61.855,59.87,60.39,60.39,-0.025496,31263556.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-16,59.54,59.66,58.44,59.11,59.11,-0.021196,30624760.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-17,58.69,59.73,58.62,59.37,59.37,0.004399,25575478.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-18,58.81,58.965,56.52,56.81,56.81,-0.043119,38622825.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-19,56.71,57.465,55.8101,56.49,56.49,-0.005633,84439408.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-22,56.5,56.86,55.9,55.91,55.91,-0.010267,29315083.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-23,54.94,56.29,54.45,55.22,55.22,-0.012341,33493304.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-24,56.08,57.28,56.08,56.34,56.34,0.020283,29781777.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-25,55.21,56.5,54.5,56.18,56.18,-0.00284,31495919.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-26,57.3,57.78,56.5239,57.71,57.71,0.027234,34226459.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-29,57.34,57.82,56.74,57.4,57.4,-0.005372,21144403.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-30,56.86,57.36,56.49,56.69,56.69,-0.012369,20303427.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-03-31,56.35,56.63,55.8,55.83,55.83,-0.01517,23686451.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-01,56.32,57.45,56.14,57.39,57.39,0.027942,23194473.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-05,57.3,57.32,56.14,56.5,56.5,-0.015508,23264844.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-06,56.84,57.5399,56.26,56.34,56.34,-0.002832,18926270.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-07,56.39,56.77,56.24,56.59,56.59,0.004437,22384956.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-08,55.93,56.08,55.32,56.0,56.0,-0.010426,21999295.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-09,56.0,56.435,55.53,55.87,55.87,-0.002321,20020746.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-12,56.755,56.79,55.31,55.5,55.5,-0.006623,20238760.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-13,55.3,55.98,55.09,55.71,55.71,0.003784,19370640.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-14,56.41,58.01,56.25,57.32,57.32,0.0289,28051133.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-15,57.42,57.42,56.78,56.98,56.98,-0.005932,23250269.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-16,57.36,57.68,56.44,56.66,56.66,-0.005616,22752001.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-19,56.75,57.14,55.96,56.48,56.48,-0.003177,21123332.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-20,56.47,56.47,54.78,55.29,55.29,-0.021069,21782054.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-21,54.5,56.13,54.3,56.0,56.0,0.012841,16625585.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-22,55.99,55.99,55.02,55.27,55.27,-0.013036,21600105.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-23,55.27,55.9419,55.18,55.57,55.57,0.005428,15341434.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-26,55.47,56.285,55.44,55.68,55.68,0.001979,16083788.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-27,56.01,56.63,55.81,56.41,56.41,0.013111,19278584.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-28,56.91,58.46,56.79,58.11,58.11,0.030137,24729795.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-29,58.92,59.48,58.15,58.94,58.94,0.014283,27318358.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-04-30,58.33,58.89,57.16,57.24,57.24,-0.028843,30518360.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-03,57.98,58.99,57.74,58.82,58.82,0.027603,20509578.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-04,59.0,59.5,58.51,59.19,59.19,0.00629,23522218.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-05,59.77,61.05,59.4,60.97,60.97,0.030073,31526223.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-06,60.86,61.64,60.03,61.55,61.55,0.009513,26836752.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-07,61.07,62.47,60.8488,62.43,62.43,0.014297,33610609.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-10,63.24,64.02,62.53,62.58,62.58,0.002403,31956561.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-11,61.625,62.385,60.385,60.59,60.59,-0.031799,34563768.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-12,60.01,61.68,59.75,60.04,60.04,0.005281,34426479.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-13,59.0,60.45,58.75,59.3,59.3,-0.012325,24268233.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-14,59.93,60.875,59.93,60.77,60.77,0.024789,20735400.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-17,60.54,62.25,60.43,62.19,62.19,0.023367,25282521.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-18,62.0,62.3,60.4,60.43,60.43,-0.0283,25170801.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-19,59.1,59.855,58.415,58.98,58.98,-0.023995,28889805.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-20,58.95,59.15,58.24,58.84,58.84,-0.002374,20692495.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-21,59.42,59.8317,58.85,58.92,58.92,0.00136,20792672.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-24,59.08,59.8,58.69,59.61,59.61,0.011711,18400267.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-25,59.5,59.54,58.12,58.26,58.26,-0.022647,25616114.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-26,58.25,59.12,57.9,58.94,58.94,0.011672,21698688.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-27,59.23,59.7,58.02,58.56,58.56,-0.006447,33556026.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-05-28,58.73,58.8,58.11,58.37,58.37,-0.003245,19250009.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-01,59.45,60.695,59.45,60.46,60.46,0.035806,28474171.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-02,60.75,61.31,60.17,60.94,60.94,0.007939,22978321.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-03,60.55,61.41,60.3538,61.18,61.18,0.003938,20272753.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-04,61.46,61.7,60.7758,61.45,61.45,0.004413,20427829.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-07,61.33,61.73,61.02,61.05,61.05,-0.006509,15477933.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-08,61.5,62.48,60.67,62.13,62.13,0.01769,28953425.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-09,62.67,63.42,62.19,62.65,62.65,0.00837,29133005.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-10,63.61,63.975,62.25,62.75,62.75,0.001596,27488724.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-11,63.01,63.1922,62.14,62.17,62.17,-0.009243,17631706.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-14,62.3,62.78,61.57,62.07,62.07,-0.001608,16997233.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-15,62.48,64.4,62.35,64.33,64.33,0.036411,30717113.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-16,64.32,64.8,63.56,64.1,64.1,-0.003575,24803172.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-17,63.86,64.46,61.27,61.99,61.99,-0.032917,28491845.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-18,61.0,61.55,60.24,60.4,60.4,-0.025649,39590708.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-21,60.93,62.7,60.9,62.59,62.59,0.036258,33145434.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-22,62.85,64.01,62.23,63.79,63.79,0.019172,25140396.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-23,64.05,64.7,63.58,64.26,64.26,0.007368,20701591.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-24,64.15,64.56,63.805,64.52,64.52,0.004046,19568378.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-25,64.61,64.925,64.359,64.66,64.66,0.00217,18438313.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-28,64.56,64.56,62.75,63.01,63.01,-0.025518,20570045.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-29,63.21,63.77,62.585,62.62,62.62,-0.006189,19579251.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-06-30,62.7,63.23,62.45,63.08,63.08,0.007346,17875493.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-01,64.33,64.42,62.77,63.26,63.26,0.002854,22530263.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-02,63.01,63.32,62.421,63.17,63.17,-0.001423,14569537.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-06,62.75,62.76,60.9,61.37,61.37,-0.028495,22110788.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-07,61.18,61.81,59.62,60.41,60.41,-0.015643,21671385.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-08,59.45,60.705,59.31,60.14,60.14,-0.004469,18935949.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-09,60.695,61.45,60.2375,61.23,61.23,0.018124,20085985.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-12,60.42,61.5,60.16,61.17,61.17,-0.00098,21809420.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-13,61.0,61.51,60.5099,60.88,60.88,-0.004741,17147347.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-14,61.17,61.73,59.355,59.53,59.53,-0.022175,21573590.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-15,59.17,59.7,58.765,58.95,58.95,-0.009743,15851096.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-16,59.18,59.26,57.15,57.32,57.32,-0.027651,27049513.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-19,55.64,56.2,54.595,55.35,55.35,-0.034369,37969064.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-20,55.5,56.6,55.03,55.96,55.96,0.011021,26756115.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-21,56.86,58.3,56.83,57.76,57.76,0.032166,20908727.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-22,57.73,57.7397,56.66,57.11,57.11,-0.011254,13493809.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-23,57.29,57.29,56.47,57.04,57.04,-0.001226,14088194.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-26,57.16,58.65,57.0,58.48,58.48,0.025245,18387606.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-27,58.01,58.01,57.205,57.83,57.83,-0.011115,16861419.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-28,58.0,58.625,57.62,58.22,58.22,0.006744,16855288.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-29,59.0,59.33,58.56,58.93,58.93,0.012195,18607819.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-07-30,58.88,58.88,57.32,57.57,57.57,-0.023078,28652808.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-02,57.55,59.06,57.4,57.58,57.58,0.000174,20873766.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-03,57.57,58.41,56.9299,58.2,58.2,0.010768,18208175.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-04,57.19,57.875,56.81,56.84,56.84,-0.023368,20868323.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-05,57.13,57.7,56.83,57.2,57.2,0.006334,15180188.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-06,57.66,58.07,57.53,57.86,57.86,0.011539,14888494.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-09,57.13,57.52,56.83,57.2,57.2,-0.011407,17828210.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-10,57.42,58.36,57.3,58.18,58.18,0.017133,16340241.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-11,58.19,58.5,57.72,58.35,58.35,0.002922,18278629.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-12,57.4,57.79,56.87,57.35,57.35,-0.002228,19227450.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-13,57.03,57.07,56.3,56.77,56.77,-0.010113,20062990.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-16,56.02,56.09,55.2738,55.94,55.94,-0.01462,16969045.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-17,55.5,56.2967,54.995,55.56,55.56,-0.006793,16243655.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-18,55.419,55.805,54.31,54.39,54.39,-0.021058,21890519.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-19,53.47,53.705,52.1,52.73,52.73,-0.03052,30923509.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-20,52.27,53.135,52.11,52.74,52.74,0.00019,16918278.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-23,53.95,55.06,53.95,54.91,54.91,0.041145,21632614.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-24,55.29,55.85,55.01,55.36,55.36,0.008195,17915557.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-25,55.24,55.77,54.8701,55.46,55.46,0.001806,13270317.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-26,55.2,55.54,54.625,54.71,54.71,-0.013523,11842622.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-27,55.4,56.2139,55.4,55.77,55.77,0.019375,15822454.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-30,56.24,56.34,55.12,55.16,55.16,-0.010938,14086122.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-08-31,54.93,55.31,54.46,54.52,54.52,-0.011603,27104134.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-01,54.49,54.755,53.6,53.77,53.77,-0.013756,21641072.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-02,54.29,55.64,54.27,55.08,55.08,0.024363,23298901.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-03,55.12,55.32,54.595,54.87,54.87,-0.003813,13845588.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-07,54.67,55.27,54.47,54.55,54.55,-0.005832,14355082.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-08,54.79,55.18,54.01,54.05,54.05,-0.009166,18744050.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-09,53.62,55.0,53.3,54.09,54.09,0.00074,19106886.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-10,55.19,55.23,53.95,53.98,53.98,-0.002034,15118966.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-13,54.65,55.925,54.62,55.37,55.37,0.02575,22043678.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-14,55.69,55.77,54.41,54.58,54.58,-0.014268,19937307.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-15,55.37,56.534,55.31,56.42,56.42,0.033712,23237771.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-16,56.46,56.46,55.5,55.82,55.82,-0.010635,17894333.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-17,55.34,56.75,55.1,55.16,55.16,-0.011824,30002214.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-20,53.78,54.17,52.96,53.69,53.69,-0.02665,27555060.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2021-09-21,54.37,54.51,53.25,53.64,53.64,-0.000931,19696793.0
